#Wavelength(nm)	T%
1100		0.006138008
1099.5		0.00622406
1099		0.006186567
1098.5		0.006569143
1098		0.005000779
1097.5		0.005591662
1097		0.005872403
1096.5		0.00539867
1096		0.005592778
1095.5		0.005346704
1095		0.005199898
1094.5		0.005932246
1094		0.005271616
1093.5		0.00450087
1093		0.005136442
1092.5		0.004880999
1092		0.004589424
1091.5		0.0042976
1091		0.004690468
1090.5		0.004290812
1090		0.00429016
1089.5		0.003415235
1089		0.003670999
1088.5		0.00432386
1088		0.004950807
1087.5		0.003915891
1087		0.00420114
1086.5		0.00405133
1086		0.003990496
1085.5		0.003034534
1085		0.003961424
1084.5		0.003572622
1084		0.003625853
1083.5		0.003056107
1083		0.003409882
1082.5		0.003693023
1082		0.003273982
1081.5		0.003518718
1081		0.002866867
1080.5		0.003432447
1080		0.003499765
1079.5		0.003733814
1079		0.00286816
1078.5		0.003235025
1078		0.002643075
1077.5		0.003310279
1077		0.00348252
1076.5		0.003077072
1076		0.003029024
1075.5		0.0035058
1075		0.002992627
1074.5		0.002993874
1074		0.003256747
1073.5		0.002657552
1073		0.002708442
1072.5		0.00236326
1072		0.002501678
1071.5		0.003129675
1071		0.003397996
1070.5		0.002182635
1070		0.001683086
1069.5		0.002562762
1069		0.002181059
1068.5		0.002130541
1068		0.001864662
1067.5		0.002215266
1067		0.001974615
1066.5		0.002353215
1066		0.00247116
1065.5		0.002663975
1065		0.00205821
1064.5		0.002205838
1064		0.001602075
1063.5		0.002197618
1063		0.00332335
1062.5		0.001842296
1062		0.001740852
1061.5		0.001967473
1061		0.002182255
1060.5		0.002291797
1060		0.001679513
1059.5		0.002264198
1059		0.001522054
1058.5		0.002242787
1058		0.002166305
1057.5		0.001946302
1057		0.00157538
1056.5		0.001540064
1056		0.001294878
1055.5		0.001820024
1055		0.002284464
1054.5		0.00127765
1054		0.001465927
1053.5		0.001713135
1053		0.000856846
1052.5		0.001787037
1052		0.002343792
1051.5		0.001890862
1051		0.002114513
1050.5		0.001528185
1050		0.002302165
1049.5		0.001427383
1049		0.002217574
1048.5		0.001419987
1048		0.001026682
1047.5		0.000798434
1047		0.001775012
1046.5		0.001239474
1046		0.00176846
1045.5		0.0020885
1045		0.001251971
1044.5		0.001535882
1044		0.002011007
1043.5		0.001163643
1043		0.001038239
1042.5		0.001060865
1042		0.002042406
1041.5		0.00162915
1041		0.001062559
1040.5		0.001723556
1040		0.000866145
1039.5		0.001484512
1039		0.001164151
1038.5		0.001419949
1038		0.001462647
1037.5		0.000865584
1037		0.002674786
1036.5		0.001163842
1036		0.00144902
1035.5		0.001106618
1035		0.001630658
1034.5		0.001082249
1034		0.001632604
1033.5		0.001117206
1033		0.000470525
1032.5		0.001039006
1032		0.002036584
1031.5		0.000875923
1031		0.001132486
1030.5		0.001688386
1030		0.001508121
1029.5		0.001478115
1029		0.001846232
1028.5		0.001086451
1028		0.001010492
1027.5		0.001302035
1027		0.001305807
1026.5		0.00127557
1026		0.000610316
1025.5		0.001194659
1025		0.000899587
1024.5		0.000717707
1024		0.001346609
1023.5		0.001813326
1023		0.000346696
1022.5		0.001132087
1022		0.001355573
1021.5		0.001637008
1021		0.00162387
1020.5		0.00088415
1020		0.001233003
1019.5		0.000630065
1019		0.001185897
1018.5		0.001641487
1018		0.001636143
1017.5		0.000930512
1017		0.001253973
1016.5		0.001662815
1016		0.001510859
1015.5		0.001513187
1015		0.000717378
1014.5		0.001354546
1014		0.001048659
1013.5		0.000982576
1013		0.000847115
1012.5		0.001229207
1012		0.002076726
1011.5		0.00130054
1011		0.001296611
1010.5		0.001265861
1010		0.000699703
1009.5		0.001025885
1009		0.000608318
1008.5		0.001427835
1008		0.001298024
1007.5		0.000622615
1007		0.001519958
1006.5		0.001138543
1006		0.000724453
1005.5		0.000225155
1005		0.000850303
1004.5		-0.000270152
1004		0.000799474
1003.5		0.000624595
1003		0.001197572
1002.5		0.000837038
1002		0.000703745
1001.5		0.001847493
1001		0.001587009
1000.5		0.001543574
1000		0.001284564
999.5		0.001886902
999		0.001405522
998.5		0.001620284
998		0.000957204
997.5		0.001867639
997		0.001450634
996.5		0.001559794
996		0.000461879
995.5		0.000909297
995		0.001142756
994.5		0.001433968
994		0.001538468
993.5		0.000987764
993		0.001385145
992.5		0.001373486
992		0.001425681
991.5		0.000818116
991		0.001700073
990.5		0.001557706
990		0.000380748
989.5		0.001162183
989		7.89E-05
988.5		0.001329944
988		0.000662128
987.5		0.001533519
987		0.001028396
986.5		0.001604607
986		0.001453009
985.5		0.001553333
985		0.001031517
984.5		0.001436368
984		0.001575825
983.5		0.000483867
983		0.00120563
982.5		0.001412426
982		0.001375613
981.5		0.001568683
981		0.002049497
980.5		0.00188806
980		0.001353445
979.5		0.001543918
979		0.001177902
978.5		0.001394173
978		0.00084919
977.5		0.001022382
977		0.001675099
976.5		0.001635909
976		0.001530088
975.5		0.001323579
975		0.001947654
974.5		0.001100885
974		0.000345143
973.5		0.001672012
973		0.00160277
972.5		0.001335989
972		0.0015732
971.5		0.002022858
971		0.001902887
970.5		0.001802002
970		0.001516681
969.5		0.001342128
969		0.001312771
968.5		0.001649235
968		0.001035324
967.5		0.001397437
967		0.002113897
966.5		0.001401222
966		0.002110568
965.5		0.00151796
965		0.002742843
964.5		0.001472475
964		0.0012419
963.5		0.001331359
963		0.000520399
962.5		0.001048944
962		0.001834315
961.5		0.001564354
961		0.002278616
960.5		0.001628537
960		0.0012502
959.5		0.001270988
959		0.001449265
958.5		0.001838077
958		0.002657937
957.5		0.002188394
957		0.002334312
956.5		0.002133143
956		0.001915112
955.5		0.001374669
955		0.002558268
954.5		0.001594174
954		0.002288087
953.5		0.001690852
953		0.001341153
952.5		0.00232484
952		0.002515553
951.5		0.001888303
951		0.00111589
950.5		0.001628459
950		0.001805727
949.5		0.001494784
949		0.001567779
948.5		0.002410928
948		0.002249346
947.5		0.001715728
947		0.001480648
946.5		0.001264274
946		0.0021473
945.5		0.002078241
945		0.001554632
944.5		0.001910893
944		0.0013348
943.5		0.001071934
943		0.001566694
942.5		0.00209604
942		0.001407579
941.5		0.002111353
941		0.000920111
940.5		0.000658667
940		0.000985756
939.5		0.001693257
939		0.001616659
938.5		0.001332556
938		0.001389432
937.5		0.001748944
937		0.001859284
936.5		0.000670189
936		0.001393167
935.5		0.002146357
935		0.001491619
934.5		0.000675327
934		0.001896798
933.5		0.001160391
933		0.001655379
932.5		0.000195629
932		0.001416753
931.5		0.001452974
931		0.001080406
930.5		0.001108871
930		0.001371289
929.5		0.001632277
929		0.001291115
928.5		0.001469932
928		0.001625879
927.5		0.000902942
927		0.001142772
926.5		0.001083056
926		0.001435836
925.5		0.001380046
925		0.000507016
924.5		0.001669484
924		0.000700628
923.5		0.00142737
923		0.00162528
922.5		0.001276894
922		0.001883275
921.5		0.000889109
921		0.001740308
920.5		0.000585148
920		0.000367885
919.5		0.001399155
919		0.002368361
918.5		0.001850235
918		0.001540397
917.5		0.001063771
917		0.001476548
916.5		0.0013644
916		0.00148389
915.5		0.00190754
915		0.000747594
914.5		0.001719358
914		0.001195155
913.5		0.000498825
913		0.001750386
912.5		0.000640788
912		0.001577264
911.5		0.001190012
911		0.001714728
910.5		0.001139848
910		0.000821677
909.5		0.0018325
909		0.001289496
908.5		0.001345403
908		0.001268108
907.5		0.001930736
907		0.001836544
906.5		0.001892343
906		0.001790301
905.5		0.001093948
905		0.001381617
904.5		0.00168764
904		0.000737188
903.5		0.00213459
903		0.001553291
902.5		0.002311806
902		0.001809579
901.5		0.002907921
901		0.001149345
900.5		0.001156876
900		0.002370424
899.5		0.001040047
899		0.001273819
898.5		0.00160409
898		0.001681067
897.5		0.002473928
897		0.001724298
896.5		0.001183909
896		0.001504495
895.5		0.002925321
895		0.002496581
894.5		0.001710042
894		0.002077406
893.5		0.002096452
893		0.001986094
892.5		0.002332483
892		0.001757634
891.5		0.002568301
891		0.001928783
890.5		0.001455343
890		0.002004278
889.5		0.00278919
889		0.002484028
888.5		0.00285101
888		0.002564115
887.5		0.003262413
887		0.003080267
886.5		0.003680083
