#Wavelength(nm)	T%
1100		0.001970076
1099.5		0.002208485
1099		0.001956868
1098.5		0.001962291
1098		0.002890271
1097.5		0.002708544
1097		0.002154702
1096.5		0.002397384
1096		0.001929487
1095.5		0.003317357
1095		0.002456195
1094.5		0.002015351
1094		0.001871563
1093.5		0.001654564
1093		0.00198077
1092.5		0.002078983
1092		0.002895918
1091.5		0.002019657
1091		0.001998319
1090.5		0.002285425
1090		0.003097813
1089.5		0.001736428
1089		0.002138556
1088.5		0.002721168
1088		0.001951743
1087.5		0.001729739
1087		0.002595728
1086.5		0.002023555
1086		0.002243252
1085.5		0.000877157
1085		0.002235196
1084.5		0.002790722
1084		0.002310731
1083.5		0.002231096
1083		0.002690159
1082.5		0.00180084
1082		0.001293282
1081.5		0.002349033
1081		0.001876543
1080.5		0.002108434
1080		0.002084451
1079.5		0.002289469
1079		0.002092016
1078.5		0.002190251
1078		0.00183019
1077.5		0.001815065
1077		0.001754544
1076.5		0.002509914
1076		0.002501213
1075.5		0.002471384
1075		0.002607968
1074.5		0.001494701
1074		0.002480268
1073.5		0.002114172
1073		0.002585876
1072.5		0.001731093
1072		0.001960475
1071.5		0.00261386
1071		0.001972565
1070.5		0.00226203
1070		0.002074698
1069.5		0.002296963
1069		0.002250531
1068.5		0.002407084
1068		0.001716643
1067.5		0.002057706
1067		0.0022171
1066.5		0.002276018
1066		0.001617585
1065.5		0.001146829
1065		0.002161025
1064.5		0.002081955
1064		0.001952448
1063.5		0.002866344
1063		0.002681611
1062.5		0.002161714
1062		0.001714887
1061.5		0.001586015
1061		0.002243909
1060.5		0.002043109
1060		0.001956929
1059.5		0.00198249
1059		0.001997202
1058.5		0.001870345
1058		0.002029565
1057.5		0.002085734
1057		0.001768525
1056.5		0.001648794
1056		0.002463888
1055.5		0.001863045
1055		0.001590905
1054.5		0.001908903
1054		0.001964293
1053.5		0.001531243
1053		0.002376248
1052.5		0.002115987
1052		0.002352818
1051.5		0.001503644
1051		0.001920829
1050.5		0.00199676
1050		0.001545142
1049.5		0.002105089
1049		0.002073799
1048.5		0.003231958
1048		0.001840994
1047.5		0.001559578
1047		0.00203417
1046.5		0.001995544
1046		0.002363229
1045.5		0.002287975
1045		0.002435097
1044.5		0.002151052
1044		0.001665014
1043.5		0.002111854
1043		0.001727157
1042.5		0.001514599
1042		0.00193442
1041.5		0.001731871
1041		0.002530961
1040.5		0.001811982
1040		0.002246217
1039.5		0.001480331
1039		0.002209117
1038.5		0.001788237
1038		0.001787971
1037.5		0.00233524
1037		0.002689939
1036.5		0.00277496
1036		0.00256507
1035.5		0.002311581
1035		0.002067762
1034.5		0.002267364
1034		0.00266433
1033.5		0.002839949
1033		0.002563684
1032.5		0.002956528
1032		0.003340894
1031.5		0.002976377
1031		0.00253952
1030.5		0.002243624
1030		0.003000805
1029.5		0.002546779
1029		0.002554102
1028.5		0.003353261
1028		0.002077403
1027.5		0.002608933
1027		0.003199731
1026.5		0.00229151
1026		0.002856081
1025.5		0.003049117
1025		0.003121986
1024.5		0.002869811
1024		0.002850892
1023.5		0.003331322
1023		0.002939914
1022.5		0.003077167
1022		0.002966761
1021.5		0.003070218
1021		0.003365798
1020.5		0.003194152
1020		0.002932156
1019.5		0.003321016
1019		0.003269394
1018.5		0.003315888
1018		0.004302942
1017.5		0.00337025
1017		0.003034317
1016.5		0.002933061
1016		0.003430671
1015.5		0.004285692
1015		0.003146221
1014.5		0.002854557
1014		0.002980914
1013.5		0.002952071
1013		0.002877103
1012.5		0.003269371
1012		0.002862234
1011.5		0.002413323
1011		0.003627731
1010.5		0.003073268
1010		0.003401241
1009.5		0.003637595
1009		0.002848822
1008.5		0.002952884
1008		0.003742185
1007.5		0.003239013
1007		0.004020021
1006.5		0.003157581
1006		0.002968634
1005.5		0.002694567
1005		0.002919294
1004.5		0.003067315
1004		0.003688998
1003.5		0.002708062
1003		0.002895045
1002.5		0.00365627
1002		0.002820705
1001.5		0.003202269
1001		0.003554513
1000.5		0.003056028
1000		0.003745894
999.5		0.003640049
999		0.003329844
998.5		0.002616899
998		0.003494993
997.5		0.003770978
997		0.003295896
996.5		0.002857691
996		0.003077354
995.5		0.002529543
995		0.003201257
994.5		0.002167915
994		0.00284924
993.5		0.002852649
993		0.002782734
992.5		0.002856398
992		0.002873354
991.5		0.002246542
991		0.003194228
990.5		0.002822877
990		0.002596782
989.5		0.002338525
989		0.002360174
988.5		0.003048072
988		0.002257512
987.5		0.002324219
987		0.003036609
986.5		0.003216495
986		0.002070457
985.5		0.002679821
985		0.001739151
